"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","X"
"860Z200US61067","ZCTA5 61067","327","85","0.3","1.0","1.2","2.1","3.7","3.8","14.7","12.3","27.5","13.5","21.4","11.5","8.0","5.3","23.2","15.0","0.0","10.1","0.0","10.1","53512","10780","65329","12036","52.6","(X)","(X)","(X)","(X)","(X)","211","83","0.9","1.6","0.0","15.2","0.9","1.6","1.4","1.7","23.2","18.6","28.9","17.0","8.5","7.1","36.0","21.4","0.0","15.2","0.0","15.2","67422","34831","79650","15290","(X)","(X)","52.6","(X)","(X)","(X)","189","84","0.0","16.8","0.0","16.8","0.0","16.8","0.5","0.9","25.9","20.6","32.3","18.6","5.3","7.6","36.0","23.1","0.0","16.8","0.0","16.8","66641","27477","N","N","(X)","(X)","(X)","(X)","(X)","(X)","116","46","0.9","2.7","3.4","5.7","10.3","11.6","38.8","26.2","33.6","23.8","7.8","8.8","5.2","8.4","0.0","25.6","0.0","25.6","0.0","25.6","32143","7474","37108","6674","(X)","(X)","(X)","(X)","52.6","(X)",NA
"860Z200US61068","ZCTA5 61068","5902","321","6.1","2.6","4.1","2.5","8.8","2.7","7.6","2.3","11.8","3.0","16.5","3.5","15.1","3.5","20.9","3.9","4.2","1.6","5.0","1.8","64828","7195","76683","5129","34.7","(X)","(X)","(X)","(X)","(X)","3509","272","2.7","1.9","0.7","0.9","1.5","1.2","5.1","2.6","10.1","3.7","20.4","4.2","23.7","6.7","22.4","5.9","5.8","2.1","7.6","3.0","81852","6187","93935","6580","(X)","(X)","37.5","(X)","(X)","(X)","2362","249","0.8","0.7","0.0","0.1","1.1","1.3","5.5","3.7","8.9","4.1","18.4","5.8","19.1","6.9","26.5","6.5","8.6","3.0","11.1","4.3","92609","10056","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2393","377","11.1","5.8","9.0","5.6","19.4","6.3","12.2","4.3","14.4","5.4","14.8","5.6","6.9","4.6","10.4","5.3","1.2","1.2","0.5","0.9","33809","5513","45377","5964","(X)","(X)","(X)","(X)","29.4","(X)",NA
"860Z200US61070","ZCTA5 61070","530","98","0.4","0.6","4.2","3.7","3.4","2.9","1.3","1.1","14.7","9.0","13.6","6.6","24.7","11.6","18.9","9.0","3.8","3.4","15.1","11.5","86429","15559","125440","35893","36.6","(X)","(X)","(X)","(X)","(X)","393","88","0.5","0.8","3.3","4.2","2.3","3.0","0.8","0.9","15.0","10.8","14.8","8.3","15.3","9.1","25.2","11.4","4.8","4.5","18.1","14.6","91806","38730","119367","28394","(X)","(X)","44.5","(X)","(X)","(X)","306","85","0.0","10.8","3.6","5.2","2.6","3.7","0.7","1.2","5.6","5.3","16.0","10.4","12.1","8.2","30.1","13.4","6.2","5.8","23.2","17.8","115882","23070","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","70","0.0","22.3","6.6","8.3","6.6","6.6","2.9","3.7","16.1","12.7","8.8","8.7","51.8","27.5","0.0","22.3","0.7","1.7","6.6","11.3","85402","30305","141046","124878","(X)","(X)","(X)","(X)","13.9","(X)",NA
"860Z200US61071","ZCTA5 61071","5865","249","5.1","2.0","4.9","1.6","13.6","3.2","7.3","2.5","15.2","3.7","17.1","3.1","12.6","2.5","16.1","3.1","5.0","1.7","3.1","1.2","55478","6606","75137","8157","31.2","(X)","(X)","(X)","(X)","(X)","3520","215","2.4","2.1","4.1","2.9","8.6","4.8","5.4","2.1","11.4","3.2","19.5","4.3","13.2","2.7","23.8","4.7","7.4","2.6","4.1","1.7","73397","6368","92859","12310","(X)","(X)","36.6","(X)","(X)","(X)","2366","242","0.4","0.5","1.4","1.4","1.8","1.5","4.1","2.1","10.8","3.6","20.9","5.1","14.6","3.6","32.9","6.1","7.7","2.7","5.5","2.3","92150","10281","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2345","318","9.2","3.7","9.6","3.4","21.0","4.9","12.1","5.5","21.3","7.9","13.3","4.9","8.9","3.8","3.0","3.0","1.0","0.9","0.6","0.9","31843","7366","40831","4477","(X)","(X)","(X)","(X)","22.2","(X)",NA
"860Z200US61072","ZCTA5 61072","4217","247","1.6","1.0","4.5","4.3","3.9","1.8","2.0","1.3","9.2","3.9","13.2","3.2","12.0","3.7","25.9","4.9","14.5","3.8","13.2","4.2","108681","13243","119785","11613","35.7","(X)","(X)","(X)","(X)","(X)","3311","225","0.5","0.9","0.9","1.2","1.2","1.1","2.1","1.5","8.6","4.7","10.5","3.3","13.5","4.5","29.7","5.8","18.2","4.7","14.7","4.9","119320","8423","132986","11985","(X)","(X)","38.1","(X)","(X)","(X)","2847","243","0.0","1.2","1.1","1.4","0.4","0.4","1.2","1.0","7.4","5.0","10.5","3.6","13.2","4.8","30.8","6.8","18.5","5.2","17.1","5.6","123819","10356","N","N","(X)","(X)","(X)","(X)","(X)","(X)","906","216","5.3","3.5","17.8","17.2","14.8","7.1","4.2","3.3","12.0","6.6","22.7","8.2","5.7","4.9","12.3","6.4","3.6","3.4","1.5","2.1","43816","17327","62953","19734","(X)","(X)","(X)","(X)","27.0","(X)",NA
"860Z200US61073","ZCTA5 61073","7138","412","3.0","1.7","0.7","0.6","2.1","1.1","7.3","2.5","5.3","1.8","17.2","3.6","14.8","3.0","21.7","3.9","15.7","2.7","12.2","2.7","98585","8826","121718","8715","32.8","(X)","(X)","(X)","(X)","(X)","5814","322","2.5","1.9","0.2","0.3","0.9","0.8","5.5","2.3","5.1","1.8","16.8","4.0","14.0","3.8","23.6","4.8","17.1","3.1","14.3","3.2","112635","7541","131787","9823","(X)","(X)","34.1","(X)","(X)","(X)","4543","376","1.9","2.0","0.2","0.3","0.3","0.4","3.8","2.1","4.6","1.7","12.9","3.1","12.5","3.2","24.0","3.8","21.9","3.6","18.0","4.0","130409","9933","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1324","267","5.8","5.4","3.2","2.8","7.3","4.5","15.2","7.1","10.6","6.4","25.1","7.7","13.9","5.8","8.7","3.9","7.9","4.3","2.3","2.2","58235","9349","68934","9100","(X)","(X)","(X)","(X)","27.4","(X)",NA
"860Z200US61075","ZCTA5 61075","433","70","1.4","1.4","0.5","1.0","3.5","2.1","5.8","3.4","16.9","5.2","25.6","7.3","16.2","5.9","19.4","7.2","7.4","3.6","3.5","2.0","68625","11135","88456","10687","32.6","(X)","(X)","(X)","(X)","(X)","328","62","0.9","1.4","0.0","10.1","1.5","1.9","4.3","3.1","16.5","6.5","25.0","8.7","15.5","6.9","23.5","9.5","8.2","4.3","4.6","2.7","76154","17212","96452","13825","(X)","(X)","32.9","(X)","(X)","(X)","281","60","1.1","1.6","0.0","11.7","1.8","2.2","1.1","1.7","13.5","6.3","26.0","9.5","18.1","7.9","24.6","9.9","8.5","4.8","5.3","3.1","81250","17574","N","N","(X)","(X)","(X)","(X)","(X)","(X)","105","31","2.9","4.0","1.9","4.2","9.5","6.7","13.3","10.2","19.0","10.8","27.6","13.7","18.1","11.4","4.8","5.7","2.9","4.3","0.0","27.7","52188","13840","58222","9003","(X)","(X)","(X)","(X)","27.6","(X)",NA
"860Z200US61077","ZCTA5 61077","61","85","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","100.0","39.4","0.0","39.4","0.0","39.4","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","61","85","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","100.0","39.4","0.0","39.4","0.0","39.4","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","61","85","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","0.0","39.4","100.0","39.4","0.0","39.4","0.0","39.4","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",NA
"860Z200US61078","ZCTA5 61078","458","72","2.8","2.0","3.7","3.2","4.4","2.4","12.7","7.6","12.9","5.5","16.8","5.8","11.8","4.8","27.5","10.0","1.7","1.5","5.7","4.2","72794","14772","81946","10424","38.2","(X)","(X)","(X)","(X)","(X)","318","70","0.6","1.1","0.0","10.4","2.5","2.6","2.5","2.4","13.8","7.7","16.7","6.6","15.4","6.4","38.4","13.7","2.5","2.2","7.5","5.6","98611","18498","100407","11468","(X)","(X)","32.7","(X)","(X)","(X)","285","65","0.7","1.2","0.0","11.5","1.4","2.2","1.4","2.0","13.0","8.5","16.5","7.2","14.7","6.9","41.1","14.7","2.8","2.4","8.4","6.2","104250","26091","N","N","(X)","(X)","(X)","(X)","(X)","(X)","140","44","7.9","5.9","12.1","9.8","8.6","6.6","38.6","17.2","10.7","6.8","14.3","11.2","3.6","3.8","2.9","4.0","0.0","21.9","1.4","2.1","31474","1028","38976","7223","(X)","(X)","(X)","(X)","50.7","(X)",NA
"860Z200US61079","ZCTA5 61079","97","35","3.1","5.2","0.0","29.4","13.4","11.2","15.5","19.4","29.9","25.4","9.3","8.9","5.2","5.7","19.6","16.9","4.1","6.4","0.0","29.4","44034","4743","59046","13013","22.7","(X)","(X)","(X)","(X)","(X)","44","24","0.0","46.4","0.0","46.4","6.8","11.3","0.0","46.4","9.1","14.5","20.5","19.1","11.4","13.5","52.3","27.2","0.0","46.4","0.0","46.4","102727","52401","85884","17056","(X)","(X)","36.4","(X)","(X)","(X)","28","20","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","14.3","17.8","17.9","24.1","67.9","30.9","0.0","58.2","0.0","58.2","103636","20863","N","N","(X)","(X)","(X)","(X)","(X)","(X)","53","29","5.7","9.4","0.0","42.3","18.9","20.4","28.3","35.4","47.2","41.3","0.0","42.3","0.0","42.3","0.0","42.3","0.0","42.3","0.0","42.3","34464","17033","34015","7143","(X)","(X)","(X)","(X)","11.3","(X)",NA
"860Z200US61080","ZCTA5 61080","4423","367","2.9","1.9","4.9","2.7","8.7","3.3","6.9","2.6","15.4","5.4","10.5","3.7","14.9","5.3","23.0","6.7","6.5","3.0","6.4","2.7","77386","14281","88880","7999","37.3","(X)","(X)","(X)","(X)","(X)","2750","257","2.4","1.6","6.0","3.8","5.9","3.6","3.3","2.1","10.0","5.3","12.4","5.6","12.9","4.4","30.4","8.9","6.7","2.8","10.0","4.7","97014","12934","107566","11705","(X)","(X)","42.2","(X)","(X)","(X)","2200","234","0.9","1.1","3.5","4.0","3.3","2.8","1.0","1.6","10.4","6.5","11.5","6.3","15.5","5.2","35.7","9.6","7.7","3.4","10.5","4.8","104529","16681","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1673","447","3.9","4.0","3.0","3.0","16.2","6.6","11.4","6.0","23.0","9.8","9.6","4.8","17.9","10.4","12.0","8.6","2.6","2.8","0.4","0.7","40786","7112","54653","7471","(X)","(X)","(X)","(X)","27.8","(X)",NA
"860Z200US61081","ZCTA5 61081","8831","327","5.3","2.0","4.1","1.5","9.7","2.6","8.8","1.9","15.5","2.5","16.5","2.9","11.9","2.3","17.7","2.9","6.1","1.8","4.5","1.3","57618","6932","81451","5776","28.0","(X)","(X)","(X)","(X)","(X)","5451","349","2.5","1.6","2.4","1.5","3.0","1.4","5.7","1.9","14.9","3.2","19.8","4.5","13.8","2.8","25.0","4.2","6.6","2.4","6.3","2.1","80547","8837","98989","7973","(X)","(X)","31.4","(X)","(X)","(X)","3822","328","0.2","0.2","1.9","1.3","0.7","0.7","2.7","1.6","9.8","2.6","18.8","4.8","16.7","3.6","32.4","5.4","8.6","3.3","8.2","2.8","98686","6629","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3380","398","12.0","4.5","7.0","3.2","21.3","6.0","15.7","4.4","18.1","4.5","11.3","2.9","7.3","3.5","3.6","2.1","2.6","2.3","1.1","1.1","29401","4587","44298","6656","(X)","(X)","(X)","(X)","21.4","(X)",NA
"860Z200US61084","ZCTA5 61084","1189","149","0.0","2.9","1.2","1.8","2.5","2.4","2.6","2.0","7.8","4.2","18.8","8.6","23.6","7.7","20.1","10.2","17.0","7.1","6.3","4.1","90605","15173","109711","11195","32.4","(X)","(X)","(X)","(X)","(X)","949","122","0.4","0.7","0.0","3.6","1.1","0.9","0.9","1.6","1.8","1.3","19.3","10.1","28.0","9.6","20.3","11.6","20.2","8.8","7.9","5.4","98934","25371","120437","15111","(X)","(X)","34.4","(X)","(X)","(X)","830","129","0.0","4.1","0.0","4.1","0.8","0.8","1.1","1.9","2.0","1.5","20.5","11.3","21.2","8.0","23.3","12.8","23.1","9.9","8.0","5.6","111932","27280","N","N","(X)","(X)","(X)","(X)","(X)","(X)","240","102","0.0","13.5","5.8","9.3","8.3","10.9","9.2","8.4","31.7","18.8","16.7","12.5","24.2","25.7","0.0","13.5","4.2","6.7","0.0","13.5","48421","13861","55782","13490","(X)","(X)","(X)","(X)","24.6","(X)",NA
"860Z200US61085","ZCTA5 61085","1345","140","4.8","3.3","1.7","1.3","5.6","2.9","8.8","3.7","19.9","5.9","22.2","6.5","13.6","4.7","15.3","4.5","4.2","2.7","3.9","3.0","57156","9103","78613","10836","22.9","(X)","(X)","(X)","(X)","(X)","886","131","6.3","4.8","0.9","1.0","3.6","2.6","3.7","3.3","20.0","6.8","21.0","7.1","14.8","6.9","17.9","6.2","6.4","4.1","5.3","4.6","67500","12106","85445","13702","(X)","(X)","24.2","(X)","(X)","(X)","683","119","2.0","2.6","0.4","0.8","1.9","2.3","3.5","3.7","19.2","7.5","23.0","8.6","16.0","8.3","18.7","6.4","8.3","5.2","6.9","5.9","74904","8584","N","N","(X)","(X)","(X)","(X)","(X)","(X)","459","90","1.7","1.9","3.3","3.2","11.5","6.6","18.5","8.6","19.8","10.3","22.4","10.5","11.3","7.8","10.2","7.8","0.0","7.3","1.1","1.7","42604","11388","64680","20352","(X)","(X)","(X)","(X)","20.5","(X)",NA
"860Z200US61087","ZCTA5 61087","690","71","6.5","3.4","2.6","1.7","6.5","2.7","4.1","2.2","14.5","4.7","19.3","6.0","18.1","5.9","22.2","7.5","5.8","4.1","0.4","0.8","72778","6620","75470","7983","27.2","(X)","(X)","(X)","(X)","(X)","503","67","2.4","2.1","1.4","2.0","5.0","3.2","4.0","2.9","11.5","5.1","19.3","7.2","21.5","8.0","26.8","9.7","7.6","5.5","0.6","1.1","79618","11451","85584","9172","(X)","(X)","27.6","(X)","(X)","(X)","430","69","0.5","0.8","0.0","7.8","1.9","2.6","3.0","2.8","7.0","4.1","22.6","8.5","24.2","8.9","31.4","11.3","8.8","6.3","0.7","1.3","89412","11612","N","N","(X)","(X)","(X)","(X)","(X)","(X)","187","41","17.6","10.6","5.9","4.4","15.0","6.9","7.0","4.6","23.5","9.3","13.9","7.5","9.1","6.3","7.0","5.1","1.1","1.7","0.0","17.0","38068","6229","43687","8605","(X)","(X)","(X)","(X)","26.2","(X)",NA
"860Z200US61088","ZCTA5 61088","2349","291","3.2","2.1","0.4","0.5","4.8","3.5","3.6","2.2","11.7","5.1","15.8","4.8","14.5","4.6","19.0","5.1","15.8","4.4","11.1","4.4","93507","7404","119943","19751","29.1","(X)","(X)","(X)","(X)","(X)","1758","270","1.6","1.5","0.3","0.5","0.5","0.7","0.6","0.8","9.3","7.0","16.7","5.6","15.9","5.6","20.7","6.0","20.6","5.9","13.8","5.8","111923","21409","140289","24506","(X)","(X)","27.8","(X)","(X)","(X)","1609","257","0.6","0.7","0.0","2.1","0.5","0.8","0.5","0.8","7.0","7.3","16.1","6.1","17.1","6.1","21.5","6.6","21.9","6.4","14.8","6.2","119112","18241","N","N","(X)","(X)","(X)","(X)","(X)","(X)","591","140","8.8","7.2","0.8","1.4","17.8","12.5","12.5","8.3","18.8","9.1","15.7","8.8","9.0","6.8","11.7","9.3","1.7","2.0","3.2","3.4","40363","10369","57027","12124","(X)","(X)","(X)","(X)","32.0","(X)",NA
"860Z200US61089","ZCTA5 61089","265","68","1.5","1.8","3.8","4.2","9.8","8.3","12.1","8.4","14.7","12.7","17.4","9.0","17.0","8.0","9.4","6.1","11.7","8.0","2.6","4.2","65446","18747","76235","13135","42.6","(X)","(X)","(X)","(X)","(X)","179","61","4.5","7.2","3.9","6.1","11.7","11.4","3.4","4.5","20.7","18.1","17.3","12.4","8.9","5.8","12.3","9.5","17.3","12.2","0.0","17.7","65795","25185","77572","17037","(X)","(X)","32.4","(X)","(X)","(X)","134","57","0.0","22.7","0.0","22.7","15.7","15.1","1.5","2.4","20.1","22.8","13.4","13.9","10.4","7.6","15.7","12.6","23.1","15.9","0.0","22.7","74375","35273","N","N","(X)","(X)","(X)","(X)","(X)","(X)","86","34","4.7","5.5","11.6","13.2","5.8","7.0","15.1","14.5","5.8","8.1","14.0","11.7","33.7","21.5","1.2","2.3","0.0","32.1","8.1","12.2","56250","41176","67449","26709","(X)","(X)","(X)","(X)","54.7","(X)",NA
"860Z200US61091","ZCTA5 61091","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",NA
"860Z200US61101","ZCTA5 61101","7947","566","10.4","3.0","9.8","2.8","11.8","2.7","9.7","2.9","11.8","2.5","18.8","3.2","11.7","2.9","9.6","2.7","4.5","2.0","2.0","1.0","45363","5911","58336","4438","39.9","(X)","(X)","(X)","(X)","(X)","4994","472","12.2","3.8","4.8","2.4","7.4","3.0","9.1","3.0","10.1","3.5","20.7","4.4","14.6","4.0","12.4","3.9","6.4","3.2","2.3","1.4","55344","6067","67488","6769","(X)","(X)","42.7","(X)","(X)","(X)","2801","325","0.9","1.1","2.7","2.2","3.6","1.9","6.4","2.9","11.4","4.5","24.5","5.6","20.7","6.5","17.7","6.3","8.2","4.6","3.9","2.5","75888","12230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2953","339","12.3","4.7","16.8","5.6","19.5","5.1","11.6","4.8","13.6","3.6","13.5","4.5","5.9","2.8","4.6","2.5","0.6","0.7","1.5","1.3","26062","4946","39035","4554","(X)","(X)","(X)","(X)","33.8","(X)",NA
"860Z200US61102","ZCTA5 61102","6320","449","6.9","3.4","7.9","2.6","11.8","3.0","17.6","4.0","15.2","3.3","15.5","3.3","10.3","2.8","8.9","2.2","3.3","1.4","2.8","1.4","41097","5688","59971","6772","40.7","(X)","(X)","(X)","(X)","(X)","4214","385","4.4","3.0","7.2","3.4","6.6","2.5","15.6","4.3","16.2","4.2","16.1","4.6","12.7","3.7","12.3","3.1","5.0","2.1","3.9","2.1","49981","7587","72633","9181","(X)","(X)","44.6","(X)","(X)","(X)","2449","309","0.8","0.8","0.2","0.5","3.0","2.7","13.4","4.4","14.6","4.8","20.7","6.3","16.2","5.3","17.5","4.8","7.3","3.3","6.4","3.5","73425","5579","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2106","361","13.5","8.2","8.8","3.8","22.3","7.2","22.1","8.8","14.9","5.0","13.3","4.9","3.2","1.8","2.0","1.8","0.0","1.6","0.0","1.6","26411","2935","31614","3714","(X)","(X)","(X)","(X)","31.9","(X)",NA
"860Z200US61103","ZCTA5 61103","10053","606","8.4","2.3","7.3","1.6","12.5","2.1","9.7","2.1","12.7","2.1","17.2","2.5","12.8","2.3","11.0","2.2","5.2","1.7","3.2","1.0","49192","4864","66638","4155","34.2","(X)","(X)","(X)","(X)","(X)","5618","483","5.1","2.4","4.1","1.8","10.3","2.9","6.6","2.6","11.2","2.7","18.4","3.9","17.2","3.4","14.7","3.0","8.0","2.9","4.3","1.6","64667","5208","81664","6140","(X)","(X)","38.2","(X)","(X)","(X)","3456","411","0.9","0.9","2.1","1.4","3.9","2.1","3.6","2.2","11.9","3.9","19.3","4.6","17.9","4.8","21.5","4.7","12.9","4.4","6.0","2.3","84706","7823","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4435","401","13.7","4.2","12.7","3.2","15.3","3.6","14.7","3.6","14.4","3.4","14.0","3.6","6.2","2.1","5.6","2.8","1.5","1.2","1.8","1.2","29804","3712","45077","6196","(X)","(X)","(X)","(X)","29.2","(X)",NA
"860Z200US61104","ZCTA5 61104","8049","566","14.2","3.6","11.9","2.9","18.1","4.6","14.1","3.6","11.9","3.6","13.9","2.5","7.1","2.3","5.3","1.6","3.3","2.5","0.3","0.3","29594","4146","43702","4392","37.2","(X)","(X)","(X)","(X)","(X)","4091","409","14.2","6.5","7.1","3.4","19.3","6.2","13.0","5.1","8.0","3.6","16.3","3.9","11.1","3.7","6.9","2.5","3.8","3.3","0.3","0.4","33096","4470","48639","6277","(X)","(X)","39.9","(X)","(X)","(X)","1919","355","3.8","2.6","5.9","4.9","6.4","4.6","18.3","10.0","10.0","6.1","20.2","6.5","17.1","6.6","11.7","4.3","6.0","6.7","0.6","0.9","53134","10267","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3958","432","15.3","4.4","15.8","4.4","18.5","6.8","15.7","4.8","15.4","5.9","9.8","3.8","5.4","3.0","0.8","0.8","2.9","3.9","0.4","0.4","25199","5349","36746","6691","(X)","(X)","(X)","(X)","33.4","(X)",NA
"860Z200US61107","ZCTA5 61107","12776","520","4.6","1.3","2.9","0.9","8.0","1.7","7.8","1.9","11.1","1.6","18.1","2.4","12.8","1.9","17.7","2.0","8.6","1.9","8.4","1.4","69982","4621","95154","5272","28.9","(X)","(X)","(X)","(X)","(X)","7791","494","1.8","1.0","1.4","0.9","5.0","1.9","6.0","2.2","9.5","2.1","15.4","2.8","14.6","2.6","21.8","3.0","12.1","2.9","12.4","2.3","93986","5260","116757","7601","(X)","(X)","30.0","(X)","(X)","(X)","5817","442","0.7","0.6","0.2","0.2","0.9","0.7","4.2","2.4","7.6","1.7","14.8","3.1","16.0","3.2","24.5","3.7","15.8","3.7","15.2","3.0","108876","6678","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4985","402","9.2","2.7","5.5","1.9","13.8","3.8","11.4","3.8","14.7","3.4","20.2","4.4","10.5","2.5","10.6","2.9","2.0","1.2","2.1","1.1","44383","6040","57958","5397","(X)","(X)","(X)","(X)","25.5","(X)",NA
"860Z200US61108","ZCTA5 61108","11771","660","5.8","2.0","2.2","1.2","9.3","2.7","10.7","3.3","13.9","3.5","20.9","3.0","14.7","3.0","14.9","3.0","4.2","1.3","3.3","1.0","59783","4125","71647","4701","36.4","(X)","(X)","(X)","(X)","(X)","7159","553","3.4","2.2","0.6","0.6","6.4","3.3","5.8","2.4","9.7","2.8","23.5","3.9","19.7","4.2","20.0","3.9","6.0","1.8","4.9","1.7","76039","9547","87407","7076","(X)","(X)","40.0","(X)","(X)","(X)","5078","435","1.6","2.2","0.3","0.3","3.4","1.8","4.5","1.8","8.5","3.3","21.0","4.6","26.0","5.3","20.9","4.3","7.3","2.5","6.6","2.3","84792","4836","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4612","556","9.9","3.4","5.4","3.0","14.2","4.3","18.8","7.3","20.1","6.6","17.1","5.0","7.1","2.9","5.9","3.0","0.8","0.8","0.6","0.6","35559","2436","45123","3954","(X)","(X)","(X)","(X)","30.4","(X)",NA
"860Z200US61109","ZCTA5 61109","10891","520","5.9","1.8","4.7","1.6","8.4","1.9","10.3","2.2","14.2","2.6","21.2","3.2","13.5","2.1","14.1","1.9","5.3","1.2","2.4","0.9","58242","2314","71318","4801","34.8","(X)","(X)","(X)","(X)","(X)","6604","379","5.0","2.1","1.0","1.0","6.3","2.5","8.9","2.8","12.9","3.1","20.2","4.1","16.8","3.1","17.6","2.8","7.9","2.0","3.3","1.4","67269","8699","83864","7752","(X)","(X)","38.0","(X)","(X)","(X)","4364","358","1.3","0.9","0.0","0.1","2.3","1.9","6.0","3.1","13.3","4.0","19.6","5.0","17.5","3.2","23.3","4.2","11.6","2.9","5.0","2.1","84480","5554","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4287","419","7.8","3.1","11.3","3.8","13.8","3.3","12.4","3.2","16.6","4.6","21.4","4.5","9.5","3.1","5.8","2.3","0.5","0.4","0.9","0.7","37731","2586","46908","4083","(X)","(X)","(X)","(X)","29.0","(X)",NA
